Invoice no,Customer id,Product id,Invoice date,Shopping mall,Category,Price,Gender,Age,Payment method
INV01955,C00556,P00005,2025-11-15,CYB,Books,279.14,F,35,Credit Card
INV01956,C00621,P00270,2024-02-01,CYB,Electronics,1546.75,F,19,Cash
INV01956,C00621,P00442,2024-02-01,CYB,Toys,129.62,F,19,Cash
INV01956,C00621,P00436,2024-02-01,CYB,Electronics,4851.46,F,19,Cash
INV01957,C00862,P00365,2025-09-05,TKO,Clothing,375.42,M,29,Mobile Payment
INV01957,C00862,P00116,2025-09-05,TKO,Toys,108.4,M,29,Mobile Payment
INV01957,C00862,P00405,2025-09-05,TKO,Clothing,404.12,M,29,Mobile Payment
INV01957,C00862,P00039,2025-09-05,TKO,Clothing,926.2,M,29,Mobile Payment
INV01957,C00862,P00396,2025-09-05,TKO,Electronics,4507.3,M,29,Mobile Payment
INV01958,C00769,P00203,2025-11-07,CYB,Books,229.02,F,56,Cash
INV01958,C00769,P00231,2025-11-07,CYB,Groceries,67.77,F,56,Cash
INV01959,C01015,P00393,2025-06-18,TKO,Electronics,4632.3,F,42,Mobile Payment
INV01959,C01015,P00117,2025-06-18,TKO,Books,507.64,F,42,Mobile Payment
INV01960,C00180,P00368,2024-02-06,MK,Clothing,618.82,M,39,Cash
INV01960,C00180,P00479,2024-02-06,MK,Toys,127.7,M,39,Cash
INV01961,C00919,P00355,2024-06-01,CYB,Books,236.37,M,56,Cash
INV01961,C00919,P00090,2024-06-01,CYB,Groceries,255.92,M,56,Cash
INV01961,C00919,P00340,2024-06-01,CYB,Clothing,662.46,M,56,Cash
INV01961,C00919,P00136,2024-06-01,CYB,Electronics,1721.7,M,56,Cash
INV01962,C00850,P00271,2024-12-11,MK,Toys,108.14,F,31,Credit Card
INV01962,C00850,P00387,2024-12-11,MK,Books,197.4,F,31,Credit Card
INV01962,C00850,P00025,2024-12-11,MK,Books,315.46,F,31,Credit Card
INV01963,C00896,P00287,2024-08-08,MK,Toys,135.23,M,57,Credit Card
INV01963,C00896,P00403,2024-08-08,MK,Clothing,841.77,M,57,Credit Card
INV01964,C00256,P00471,2024-06-11,ST,Clothing,898.14,F,48,Mobile Payment
INV01965,C01170,P00121,2025-04-29,MK,Groceries,304.02,M,37,Mobile Payment
INV01966,C01057,P00210,2024-12-22,TKO,Toys,105.95,M,18,Mobile Payment
INV01966,C01057,P00245,2024-12-22,TKO,Electronics,4281.2,M,18,Mobile Payment
INV01967,C00716,P00499,2024-06-27,ST,Books,218.54,M,40,Cash
INV01967,C00716,P00382,2024-06-27,ST,Electronics,1564.6,M,40,Cash
INV01967,C00716,P00512,2024-06-27,ST,Electronics,2831.25,M,40,Cash
INV01968,C00376,P00395,2025-04-05,TKO,Toys,147.66,F,49,Cash
INV01968,C00376,P00232,2025-04-05,TKO,Clothing,306.07,F,49,Cash
INV01968,C00376,P00473,2025-04-05,TKO,Books,418.07,F,49,Cash
INV01968,C00376,P00372,2025-04-05,TKO,Clothing,171.45,F,49,Cash
INV01968,C00376,P00376,2025-04-05,TKO,Electronics,4761.36,F,49,Cash
INV01969,C00258,P00004,2024-01-26,TKO,Electronics,1561.48,F,30,Cash
INV01969,C00258,P00030,2024-01-26,TKO,Groceries,251.97,F,30,Cash
INV01969,C00258,P00516,2024-01-26,TKO,Electronics,2321.58,F,30,Cash
INV01969,C00258,P00190,2024-01-26,TKO,Books,522.71,F,30,Cash
INV01970,C00021,P00448,2024-11-01,TKO,Electronics,5494.69,F,50,Cash
INV01970,C00021,P00277,2024-11-01,TKO,Electronics,3208.65,F,50,Cash
INV01970,C00021,P00090,2024-11-01,TKO,Groceries,255.92,F,50,Cash
INV01970,C00021,P00512,2024-11-01,TKO,Electronics,2831.25,F,50,Cash
INV01971,C01115,P00384,2025-06-23,CYB,Groceries,223.43,M,21,Credit Card
INV01971,C01115,P00201,2025-06-23,CYB,Books,557.08,M,21,Credit Card
INV01971,C01115,P00053,2025-06-23,CYB,Books,365.42,M,21,Credit Card
INV01971,C01115,P00080,2025-06-23,CYB,Books,352.55,M,21,Credit Card
INV01972,C00134,P00515,2024-12-29,ST,Books,193.33,F,26,Credit Card
INV01972,C00134,P00084,2024-12-29,ST,Toys,144.22,F,26,Credit Card
INV01972,C00134,P00457,2024-12-29,ST,Clothing,812.17,F,26,Credit Card
INV01972,C00134,P00451,2024-12-29,ST,Books,444.38,F,26,Credit Card
INV01972,C00134,P00131,2024-12-29,ST,Clothing,647.9,F,26,Credit Card
INV01973,C00071,P00299,2025-12-27,TKO,Books,546.23,F,37,Cash
INV01973,C00071,P00195,2025-12-27,TKO,Clothing,344.6,F,37,Cash
INV01973,C00071,P00314,2025-12-27,TKO,Toys,147.72,F,37,Cash
INV01973,C00071,P00445,2025-12-27,TKO,Groceries,74.08,F,37,Cash
INV01974,C00221,P00270,2025-02-07,TKO,Electronics,1546.75,M,33,Credit Card
INV01974,C00221,P00442,2025-02-07,TKO,Toys,129.62,M,33,Credit Card
INV01974,C00221,P00153,2025-02-07,TKO,Books,260.76,M,33,Credit Card
INV01975,C00231,P00003,2024-11-27,MK,Groceries,166.36,F,29,Credit Card
INV01975,C00231,P00275,2024-11-27,MK,Toys,123.05,F,29,Credit Card
INV01975,C00231,P00519,2024-11-27,MK,Groceries,263.59,F,29,Credit Card
INV01976,C00912,P00468,2025-03-16,ST,Electronics,2358.98,F,49,Credit Card
INV01976,C00912,P00041,2025-03-16,ST,Clothing,400.92,F,49,Credit Card
INV01977,C00472,P00060,2024-10-04,TKO,Groceries,261.76,M,58,Mobile Payment
INV01977,C00472,P00409,2024-10-04,TKO,Electronics,1611.32,M,58,Mobile Payment
INV01977,C00472,P00333,2024-10-04,TKO,Clothing,915.81,M,58,Mobile Payment
INV01978,C00759,P00273,2025-05-16,CYB,Electronics,1951.47,F,38,Cash
INV01978,C00759,P00215,2025-05-16,CYB,Toys,120.91,F,38,Cash
INV01978,C00759,P00329,2025-05-16,CYB,Electronics,5190.56,F,38,Cash
INV01979,C00496,P00328,2025-02-22,ST,Electronics,5168.26,M,24,Cash
INV01979,C00496,P00196,2025-02-22,ST,Clothing,335.17,M,24,Cash
INV01979,C00496,P00408,2025-02-22,ST,Books,547.16,M,24,Cash
INV01979,C00496,P00088,2025-02-22,ST,Electronics,1517.13,M,24,Cash
INV01980,C01129,P00032,2025-04-11,CYB,Electronics,4872.94,F,18,Credit Card
INV01980,C01129,P00497,2025-04-11,CYB,Toys,110.09,F,18,Credit Card
INV01981,C00036,P00139,2024-08-02,CYB,Clothing,272.87,M,55,Credit Card
INV01981,C00036,P00367,2024-08-02,CYB,Toys,137.24,M,55,Credit Card
INV01982,C00651,P00270,2024-04-09,MK,Electronics,1546.75,F,18,Mobile Payment
INV01982,C00651,P00442,2024-04-09,MK,Toys,129.62,F,18,Mobile Payment
INV01982,C00651,P00446,2024-04-09,MK,Electronics,3742.21,F,18,Mobile Payment
INV01982,C00651,P00512,2024-04-09,MK,Electronics,2831.25,F,18,Mobile Payment
INV01983,C00834,P00224,2025-01-14,MK,Books,414.06,F,33,Cash
INV01983,C00834,P00301,2025-01-14,MK,Books,88.48,F,33,Cash
INV01983,C00834,P00417,2025-01-14,MK,Electronics,2835.96,F,33,Cash
INV01983,C00834,P00226,2025-01-14,MK,Books,158.67,F,33,Cash
INV01984,C00761,P00397,2024-08-27,TKO,Books,246.03,M,58,Credit Card
INV01984,C00761,P00381,2024-08-27,TKO,Groceries,281.01,M,58,Credit Card
INV01985,C00616,P00271,2024-06-17,MK,Toys,108.14,M,43,Cash
INV01985,C00616,P00387,2024-06-17,MK,Books,197.4,M,43,Cash
INV01985,C00616,P00085,2024-06-17,MK,Clothing,795.79,M,43,Cash
INV01985,C00616,P00496,2024-06-17,MK,Electronics,2383.0,M,43,Cash
INV01986,C00291,P00499,2024-05-24,ST,Books,218.54,M,58,Mobile Payment
INV01986,C00291,P00503,2024-05-24,ST,Books,580.9,M,58,Mobile Payment
INV01986,C00291,P00411,2024-05-24,ST,Books,288.73,M,58,Mobile Payment
INV01987,C00119,P00445,2024-01-14,TKO,Groceries,74.08,M,35,Cash
INV01987,C00119,P00409,2024-01-14,TKO,Electronics,1611.32,M,35,Cash
INV01988,C01011,P00029,2025-06-18,CYB,Clothing,837.78,F,57,Credit Card
INV01988,C01011,P00467,2025-06-18,CYB,Electronics,2827.06,F,57,Credit Card
INV01988,C01011,P00402,2025-06-18,CYB,Toys,112.28,F,57,Credit Card
INV01989,C01083,P00155,2025-03-04,MK,Clothing,480.44,F,31,Mobile Payment
INV01989,C01083,P00410,2025-03-04,MK,Books,161.52,F,31,Mobile Payment
INV01989,C01083,P00308,2025-03-04,MK,Electronics,5637.63,F,31,Mobile Payment
INV01990,C00194,P00047,2025-10-04,TKO,Books,582.47,M,35,Cash
INV01990,C00194,P00124,2025-10-04,TKO,Clothing,277.06,M,35,Cash
INV01990,C00194,P00518,2025-10-04,TKO,Electronics,5447.33,M,35,Cash
INV01990,C00194,P00091,2025-10-04,TKO,Toys,146.78,M,35,Cash
INV01990,C00194,P00090,2025-10-04,TKO,Groceries,255.92,M,35,Cash
INV01991,C00364,P00481,2025-09-28,TKO,Clothing,218.94,M,51,Credit Card
INV01991,C00364,P00283,2025-09-28,TKO,Toys,128.17,M,51,Credit Card
INV01991,C00364,P00509,2025-09-28,TKO,Clothing,998.8,M,51,Credit Card
INV01992,C01107,P00270,2024-01-16,TKO,Electronics,1546.75,M,31,Credit Card
INV01992,C01107,P00442,2024-01-16,TKO,Toys,129.62,M,31,Credit Card
INV01993,C01159,P00530,2025-11-23,TKO,Clothing,975.6,M,49,Credit Card
INV01994,C00803,P00096,2024-11-27,CYB,Books,389.2,F,35,Cash
INV01994,C00803,P00520,2024-11-27,CYB,Books,439.37,F,35,Cash
INV01994,C00803,P00191,2024-11-27,CYB,Clothing,597.39,F,35,Cash
INV01994,C00803,P00104,2024-11-27,CYB,Electronics,4642.62,F,35,Cash
INV01994,C00803,P00413,2024-11-27,CYB,Electronics,4824.82,F,35,Cash
INV01995,C00630,P00527,2025-09-21,TKO,Books,411.69,M,19,Cash
INV01995,C00630,P00346,2025-09-21,TKO,Groceries,122.38,M,19,Cash
INV01996,C00528,P00106,2025-11-10,CYB,Groceries,220.96,F,55,Cash
INV01996,C00528,P00252,2025-11-10,CYB,Electronics,4870.07,F,55,Cash
INV01996,C00528,P00395,2025-11-10,CYB,Toys,147.66,F,55,Cash
INV01996,C00528,P00165,2025-11-10,CYB,Groceries,301.49,F,55,Cash
INV01996,C00528,P00096,2025-11-10,CYB,Books,389.2,F,55,Cash
INV01997,C00173,P00363,2025-09-03,MK,Books,473.64,M,38,Mobile Payment
INV01998,C00758,P00316,2024-09-22,MK,Clothing,548.26,M,31,Credit Card
INV01999,C00335,P00183,2025-02-05,TKO,Groceries,219.62,F,28,Cash
INV01999,C00335,P00214,2025-02-05,TKO,Electronics,1984.29,F,28,Cash
INV01999,C00335,P00498,2025-02-05,TKO,Clothing,950.44,F,28,Cash
INV01999,C00335,P00262,2025-02-05,TKO,Books,343.05,F,28,Cash
INV02000,C01089,P00292,2025-07-25,ST,Electronics,3041.86,M,54,Cash
INV02001,C00031,P00271,2025-07-18,ST,Toys,108.14,M,35,Cash
INV02001,C00031,P00387,2025-07-18,ST,Books,197.4,M,35,Cash
INV02001,C00031,P00508,2025-07-18,ST,Electronics,2107.43,M,35,Cash
INV02002,C00035,P00458,2025-10-23,MK,Toys,129.38,M,30,Credit Card
INV02002,C00035,P00309,2025-10-23,MK,Groceries,231.25,M,30,Credit Card
INV02002,C00035,P00349,2025-10-23,MK,Clothing,308.79,M,30,Credit Card
INV02002,C00035,P00454,2025-10-23,MK,Electronics,4849.16,M,30,Credit Card
INV02003,C00480,P00306,2024-03-26,ST,Groceries,181.8,F,46,Credit Card
INV02003,C00480,P00057,2024-03-26,ST,Electronics,4624.48,F,46,Credit Card
INV02004,C00035,P00271,2025-04-11,CYB,Toys,108.14,M,30,Credit Card
INV02004,C00035,P00387,2025-04-11,CYB,Books,197.4,M,30,Credit Card
INV02005,C00144,P00322,2024-11-02,ST,Electronics,2274.49,F,36,Cash
INV02005,C00144,P00269,2024-11-02,ST,Electronics,3003.27,F,36,Cash
INV02006,C00877,P00301,2024-08-15,MK,Books,88.48,M,45,Cash
INV02006,C00877,P00429,2024-08-15,MK,Clothing,272.96,M,45,Cash
INV02006,C00877,P00006,2024-08-15,MK,Clothing,185.09,M,45,Cash
INV02006,C00877,P00136,2024-08-15,MK,Electronics,1721.7,M,45,Cash
INV02007,C00234,P00160,2024-09-10,TKO,Toys,120.34,F,28,Credit Card
INV02007,C00234,P00300,2024-09-10,TKO,Books,362.71,F,28,Credit Card
INV02008,C00542,P00503,2024-09-16,ST,Books,580.9,F,44,Cash
INV02009,C00768,P00321,2024-02-19,ST,Books,517.68,M,39,Mobile Payment
INV02010,C00454,P00267,2025-12-01,CYB,Groceries,156.44,M,49,Cash
INV02010,C00454,P00209,2025-12-01,CYB,Toys,97.53,M,49,Cash
INV02010,C00454,P00154,2025-12-01,CYB,Toys,142.5,M,49,Cash
INV02011,C00763,P00105,2025-05-19,CYB,Clothing,257.7,M,43,Credit Card
INV02011,C00763,P00058,2025-05-19,CYB,Clothing,374.92,M,43,Credit Card
INV02012,C01150,P00488,2024-06-09,ST,Books,74.38,M,55,Cash
INV02012,C01150,P00011,2024-06-09,ST,Books,107.2,M,55,Cash
INV02012,C01150,P00198,2024-06-09,ST,Toys,142.51,M,55,Cash
INV02013,C01051,P00363,2025-06-12,MK,Books,473.64,M,38,Cash
INV02013,C01051,P00037,2025-06-12,MK,Electronics,4046.05,M,38,Cash
INV02013,C01051,P00436,2025-06-12,MK,Electronics,4851.46,M,38,Cash
INV02013,C01051,P00344,2025-06-12,MK,Electronics,5474.66,M,38,Cash
INV02014,C00383,P00359,2025-10-03,CYB,Books,270.99,F,25,Cash
INV02014,C00383,P00463,2025-10-03,CYB,Books,245.72,F,25,Cash
INV02014,C00383,P00062,2025-10-03,CYB,Books,355.55,F,25,Cash
INV02014,C00383,P00006,2025-10-03,CYB,Clothing,185.09,F,25,Cash
INV02014,C00383,P00365,2025-10-03,CYB,Clothing,375.42,F,25,Cash
INV02015,C00878,P00120,2024-08-30,CYB,Books,73.26,F,43,Credit Card
INV02016,C01159,P00461,2025-04-15,TKO,Electronics,5509.75,M,49,Credit Card
INV02016,C01159,P00108,2025-04-15,TKO,Toys,101.74,M,49,Credit Card
INV02016,C01159,P00151,2025-04-15,TKO,Groceries,203.53,M,49,Credit Card
INV02016,C01159,P00137,2025-04-15,TKO,Books,504.87,M,49,Credit Card
INV02016,C01159,P00426,2025-04-15,TKO,Clothing,640.14,M,49,Credit Card
INV02017,C01158,P00270,2024-04-21,ST,Electronics,1546.75,F,42,Cash
INV02017,C01158,P00442,2024-04-21,ST,Toys,129.62,F,42,Cash
INV02017,C01158,P00269,2024-04-21,ST,Electronics,3003.27,F,42,Cash
INV02017,C01158,P00164,2024-04-21,ST,Electronics,2410.33,F,42,Cash
INV02018,C00651,P00232,2025-08-26,ST,Clothing,306.07,F,18,Mobile Payment
INV02018,C00651,P00044,2025-08-26,ST,Books,205.6,F,18,Mobile Payment
INV02018,C00651,P00035,2025-08-26,ST,Clothing,566.95,F,18,Mobile Payment
INV02018,C00651,P00270,2025-08-26,ST,Electronics,1546.75,F,18,Mobile Payment
INV02018,C00651,P00093,2025-08-26,ST,Books,107.08,F,18,Mobile Payment
INV02019,C00360,P00477,2024-03-20,TKO,Electronics,5387.03,M,19,Cash
INV02019,C00360,P00419,2024-03-20,TKO,Clothing,839.84,M,19,Cash
INV02019,C00360,P00202,2024-03-20,TKO,Clothing,629.66,M,19,Cash
INV02019,C00360,P00376,2024-03-20,TKO,Electronics,4761.36,M,19,Cash
INV02019,C00360,P00496,2024-03-20,TKO,Electronics,2383.0,M,19,Cash
INV02020,C00640,P00306,2025-07-26,MK,Groceries,181.8,M,33,Mobile Payment
INV02021,C00832,P00222,2025-06-04,CYB,Groceries,253.8,M,34,Mobile Payment
INV02021,C00832,P00447,2025-06-04,CYB,Toys,140.95,M,34,Mobile Payment
INV02022,C01081,P00415,2024-01-05,CYB,Books,120.4,F,58,Cash
INV02023,C00726,P00502,2025-06-28,CYB,Electronics,4341.91,M,20,Credit Card
INV02023,C00726,P00195,2025-06-28,CYB,Clothing,344.6,M,20,Credit Card
INV02023,C00726,P00220,2025-06-28,CYB,Toys,116.08,M,20,Credit Card
INV02023,C00726,P00152,2025-06-28,CYB,Toys,105.57,M,20,Credit Card
INV02023,C00726,P00274,2025-06-28,CYB,Electronics,1312.58,M,20,Credit Card
INV02024,C00335,P00270,2024-01-03,MK,Electronics,1546.75,F,28,Cash
INV02024,C00335,P00442,2024-01-03,MK,Toys,129.62,F,28,Cash
INV02025,C00250,P00271,2024-06-21,TKO,Toys,108.14,F,45,Cash
INV02025,C00250,P00387,2024-06-21,TKO,Books,197.4,F,45,Cash
INV02025,C00250,P00213,2024-06-21,TKO,Electronics,1696.13,F,45,Cash
INV02026,C01054,P00270,2024-02-09,MK,Electronics,1546.75,F,59,Cash
INV02026,C01054,P00442,2024-02-09,MK,Toys,129.62,F,59,Cash
INV02026,C01054,P00363,2024-02-09,MK,Books,473.64,F,59,Cash
INV02026,C01054,P00429,2024-02-09,MK,Clothing,272.96,F,59,Cash
INV02027,C00972,P00251,2024-03-23,TKO,Clothing,403.72,M,43,Cash
INV02027,C00972,P00230,2024-03-23,TKO,Groceries,231.51,M,43,Cash
INV02027,C00972,P00254,2024-03-23,TKO,Electronics,4607.17,M,43,Cash
INV02027,C00972,P00336,2024-03-23,TKO,Electronics,3584.61,M,43,Cash
INV02028,C00144,P00175,2024-09-07,MK,Books,575.6,F,36,Cash
INV02028,C00144,P00324,2024-09-07,MK,Electronics,2466.65,F,36,Cash
INV02028,C00144,P00258,2024-09-07,MK,Groceries,301.47,F,36,Cash
INV02028,C00144,P00079,2024-09-07,MK,Groceries,243.11,F,36,Cash
INV02029,C00207,P00423,2024-12-26,CYB,Toys,98.8,F,37,Mobile Payment
INV02029,C00207,P00310,2024-12-26,CYB,Books,421.39,F,37,Mobile Payment
INV02030,C01127,P00016,2024-06-20,TKO,Electronics,5626.35,M,37,Credit Card
INV02030,C01127,P00371,2024-06-20,TKO,Electronics,2361.0,M,37,Credit Card
INV02030,C01127,P00047,2024-06-20,TKO,Books,582.47,M,37,Credit Card
INV02030,C01127,P00175,2024-06-20,TKO,Books,575.6,M,37,Credit Card
INV02030,C01127,P00127,2024-06-20,TKO,Clothing,669.91,M,37,Credit Card
INV02031,C00447,P00225,2024-10-05,TKO,Electronics,2307.01,M,25,Mobile Payment
INV02032,C00435,P00395,2024-04-07,MK,Toys,147.66,F,26,Credit Card
INV02033,C00839,P00050,2025-06-14,TKO,Books,458.19,M,52,Credit Card
INV02033,C00839,P00164,2025-06-14,TKO,Electronics,2410.33,M,52,Credit Card
INV02033,C00839,P00338,2025-06-14,TKO,Groceries,236.45,M,52,Credit Card
INV02033,C00839,P00072,2025-06-14,TKO,Electronics,1461.85,M,52,Credit Card
INV02034,C00030,P00270,2025-04-16,ST,Electronics,1546.75,M,54,Cash
INV02034,C00030,P00442,2025-04-16,ST,Toys,129.62,M,54,Cash
INV02034,C00030,P00302,2025-04-16,ST,Toys,101.58,M,54,Cash
INV02034,C00030,P00056,2025-04-16,ST,Toys,103.71,M,54,Cash
INV02035,C00542,P00331,2024-06-12,TKO,Electronics,4461.45,F,44,Cash
INV02035,C00542,P00322,2024-06-12,TKO,Electronics,2274.49,F,44,Cash
INV02035,C00542,P00300,2024-06-12,TKO,Books,362.71,F,44,Cash
INV02036,C01078,P00233,2024-08-05,TKO,Books,272.95,M,50,Mobile Payment
INV02036,C01078,P00020,2024-08-05,TKO,Electronics,3795.29,M,50,Mobile Payment
INV02036,C01078,P00119,2024-08-05,TKO,Clothing,866.53,M,50,Mobile Payment
INV02036,C01078,P00428,2024-08-05,TKO,Electronics,2333.01,M,50,Mobile Payment
INV02037,C00876,P00271,2024-09-04,MK,Toys,108.14,F,37,Cash
INV02037,C00876,P00387,2024-09-04,MK,Books,197.4,F,37,Cash
INV02037,C00876,P00395,2024-09-04,MK,Toys,147.66,F,37,Cash
INV02038,C01024,P00271,2025-04-05,MK,Toys,108.14,F,22,Mobile Payment
INV02038,C01024,P00387,2025-04-05,MK,Books,197.4,F,22,Mobile Payment
INV02039,C00276,P00481,2025-11-17,TKO,Clothing,218.94,F,33,Cash
INV02039,C00276,P00523,2025-11-17,TKO,Electronics,3248.21,F,33,Cash
INV02039,C00276,P00335,2025-11-17,TKO,Clothing,263.79,F,33,Cash
INV02039,C00276,P00339,2025-11-17,TKO,Toys,140.62,F,33,Cash
INV02039,C00276,P00172,2025-11-17,TKO,Toys,110.22,F,33,Cash
INV02040,C00935,P00303,2024-08-02,TKO,Toys,106.28,M,43,Cash
INV02040,C00935,P00295,2024-08-02,TKO,Electronics,4643.41,M,43,Cash
INV02040,C00935,P00475,2024-08-02,TKO,Groceries,105.26,M,43,Cash
INV02041,C00433,P00351,2024-08-15,CYB,Toys,136.04,M,41,Credit Card
INV02042,C00466,P00097,2024-03-26,CYB,Clothing,945.18,M,44,Cash
INV02042,C00466,P00121,2024-03-26,CYB,Groceries,304.02,M,44,Cash
INV02042,C00466,P00217,2024-03-26,CYB,Groceries,60.05,M,44,Cash
INV02043,C00199,P00271,2025-02-20,TKO,Toys,108.14,F,29,Mobile Payment
INV02043,C00199,P00387,2025-02-20,TKO,Books,197.4,F,29,Mobile Payment
INV02043,C00199,P00375,2025-02-20,TKO,Electronics,2985.15,F,29,Mobile Payment
INV02044,C00228,P00126,2025-08-03,CYB,Electronics,1719.38,M,50,Credit Card
INV02044,C00228,P00182,2025-08-03,CYB,Groceries,94.38,M,50,Credit Card
INV02044,C00228,P00143,2025-08-03,CYB,Electronics,5587.76,M,50,Credit Card
INV02044,C00228,P00121,2025-08-03,CYB,Groceries,304.02,M,50,Credit Card
INV02044,C00228,P00067,2025-08-03,CYB,Toys,109.09,M,50,Credit Card
INV02045,C00590,P00100,2025-07-06,ST,Toys,107.66,M,25,Credit Card
INV02045,C00590,P00291,2025-07-06,ST,Books,230.83,M,25,Credit Card
INV02045,C00590,P00496,2025-07-06,ST,Electronics,2383.0,M,25,Credit Card
INV02045,C00590,P00311,2025-07-06,ST,Electronics,5583.26,M,25,Credit Card
INV02046,C00620,P00165,2025-04-09,TKO,Groceries,301.49,M,52,Mobile Payment
INV02047,C00408,P00164,2025-07-12,TKO,Electronics,2410.33,F,42,Mobile Payment
INV02047,C00408,P00529,2025-07-12,TKO,Clothing,714.77,F,42,Mobile Payment
INV02047,C00408,P00535,2025-07-12,TKO,Toys,124.23,F,42,Mobile Payment
INV02048,C00139,P00190,2025-10-20,ST,Books,522.71,F,56,Credit Card
INV02048,C00139,P00346,2025-10-20,ST,Groceries,122.38,F,56,Credit Card
INV02048,C00139,P00443,2025-10-20,ST,Electronics,4867.57,F,56,Credit Card
INV02048,C00139,P00456,2025-10-20,ST,Electronics,2651.34,F,56,Credit Card
INV02049,C00041,P00270,2025-03-27,MK,Electronics,1546.75,F,31,Cash
INV02049,C00041,P00442,2025-03-27,MK,Toys,129.62,F,31,Cash
INV02049,C00041,P00513,2025-03-27,MK,Electronics,4759.29,F,31,Cash
INV02050,C01017,P00506,2024-01-03,CYB,Clothing,812.21,M,20,Cash
INV02050,C01017,P00489,2024-01-03,CYB,Groceries,277.39,M,20,Cash
INV02050,C01017,P00130,2024-01-03,CYB,Books,66.75,M,20,Cash
INV02050,C01017,P00471,2024-01-03,CYB,Clothing,898.14,M,20,Cash
INV02051,C00004,P00270,2024-01-18,CYB,Electronics,1546.75,M,31,Cash
INV02051,C00004,P00442,2024-01-18,CYB,Toys,129.62,M,31,Cash
INV02051,C00004,P00344,2024-01-18,CYB,Electronics,5474.66,M,31,Cash
INV02052,C01043,P00191,2025-07-18,ST,Clothing,597.39,M,41,Mobile Payment
INV02052,C01043,P00358,2025-07-18,ST,Clothing,998.71,M,41,Mobile Payment
INV02052,C01043,P00074,2025-07-18,ST,Electronics,1361.52,M,41,Mobile Payment
INV02053,C00903,P00348,2024-02-10,CYB,Electronics,1714.0,M,48,Cash
INV02053,C00903,P00216,2024-02-10,CYB,Clothing,473.85,M,48,Cash
INV02053,C00903,P00528,2024-02-10,CYB,Clothing,954.36,M,48,Cash
INV02054,C00019,P00397,2025-04-24,MK,Books,246.03,M,54,Cash
INV02054,C00019,P00169,2025-04-24,MK,Clothing,925.92,M,54,Cash
INV02054,C00019,P00496,2025-04-24,MK,Electronics,2383.0,M,54,Cash
INV02054,C00019,P00227,2025-04-24,MK,Electronics,1522.25,M,54,Cash
INV02054,C00019,P00182,2025-04-24,MK,Groceries,94.38,M,54,Cash
INV02055,C00292,P00303,2024-12-07,ST,Toys,106.28,F,39,Credit Card
INV02056,C00150,P00062,2025-04-28,CYB,Books,355.55,M,44,Cash
INV02056,C00150,P00130,2025-04-28,CYB,Books,66.75,M,44,Cash
INV02056,C00150,P00100,2025-04-28,CYB,Toys,107.66,M,44,Cash
INV02056,C00150,P00208,2025-04-28,CYB,Toys,120.68,M,44,Cash
INV02056,C00150,P00271,2025-04-28,CYB,Toys,108.14,M,44,Cash
INV02057,C01141,P00123,2024-05-29,ST,Clothing,406.64,F,32,Credit Card
INV02057,C01141,P00456,2024-05-29,ST,Electronics,2651.34,F,32,Credit Card
INV02058,C00391,P00232,2024-07-17,ST,Clothing,306.07,M,41,Cash
INV02058,C00391,P00336,2024-07-17,ST,Electronics,3584.61,M,41,Cash
INV02058,C00391,P00476,2024-07-17,ST,Toys,138.66,M,41,Cash
INV02058,C00391,P00405,2024-07-17,ST,Clothing,404.12,M,41,Cash
INV02059,C00735,P00109,2025-02-01,TKO,Electronics,5635.99,F,56,Credit Card
INV02059,C00735,P00060,2025-02-01,TKO,Groceries,261.76,F,56,Credit Card
INV02060,C00812,P00414,2024-12-09,CYB,Toys,149.87,F,56,Credit Card
INV02061,C00642,P00270,2024-09-26,TKO,Electronics,1546.75,F,55,Credit Card
INV02061,C00642,P00442,2024-09-26,TKO,Toys,129.62,F,55,Credit Card
INV02062,C00349,P00271,2024-05-20,TKO,Toys,108.14,M,57,Credit Card
INV02062,C00349,P00387,2024-05-20,TKO,Books,197.4,M,57,Credit Card
INV02062,C00349,P00313,2024-05-20,TKO,Books,265.06,M,57,Credit Card
INV02063,C00804,P00338,2025-12-13,MK,Groceries,236.45,F,35,Credit Card
INV02063,C00804,P00059,2025-12-13,MK,Electronics,2513.02,F,35,Credit Card
INV02064,C01045,P00089,2024-09-30,TKO,Groceries,76.92,F,44,Cash
INV02064,C01045,P00309,2024-09-30,TKO,Groceries,231.25,F,44,Cash
INV02065,C00337,P00271,2024-04-24,MK,Toys,108.14,M,36,Cash
INV02065,C00337,P00387,2024-04-24,MK,Books,197.4,M,36,Cash
INV02066,C00975,P00403,2024-02-24,CYB,Clothing,841.77,M,41,Cash
INV02066,C00975,P00314,2024-02-24,CYB,Toys,147.72,M,41,Cash
INV02066,C00975,P00156,2024-02-24,CYB,Clothing,451.89,M,41,Cash
INV02067,C00517,P00523,2025-10-29,ST,Electronics,3248.21,M,42,Cash
INV02067,C00517,P00381,2025-10-29,ST,Groceries,281.01,M,42,Cash
INV02068,C00610,P00043,2025-01-03,TKO,Toys,129.23,F,56,Cash
INV02068,C00610,P00078,2025-01-03,TKO,Clothing,570.67,F,56,Cash
INV02069,C00360,P00108,2024-12-04,ST,Toys,101.74,M,19,Cash
INV02069,C00360,P00247,2024-12-04,ST,Clothing,825.56,M,19,Cash
INV02069,C00360,P00175,2024-12-04,ST,Books,575.6,M,19,Cash
