Invoice no,Customer id,Product id list,Invoice date,Shopping mall
INV02533,C00933,P00497,14/08/2025,ST
INV02534,C00272,P00440,30/06/2024,MK
INV02535,C00012,"P00270,P00442,P00168,P00083",22/08/2024,MK
INV02536,C00974,"P00068,P00108,P00026,P00459",14/02/2025,MK
INV02537,C00276,"P00345,P00114,P00017,P00233,P00363",23/11/2025,TKO
INV02538,C01127,"P00270,P00442",02/06/2025,TKO
INV02539,C00269,"P00271,P00387,P00492,P00373",13/12/2024,MK
INV02540,C01085,"P00149,P00054,P00232,P00343",14/05/2024,ST
INV02541,C01109,"P00271,P00387",19/01/2025,ST
INV02542,C00811,"P00493,P00429,P00385",13/03/2024,TKO
INV02543,C00118,"P00063,P00112",08/03/2024,MK
INV02544,C00943,"P00260,P00287,P00067,P00420",21/10/2025,MK
INV02545,C00288,"P00263,P00304,P00012,P00307,P00006",12/04/2024,ST
INV02546,C00785,"P00054,P00444,P00108,P00119",23/04/2024,MK
INV02547,C01018,"P00137,P00523,P00157,P00535,P00118",09/09/2025,TKO
INV02548,C00467,"P00508,P00503,P00318",01/03/2025,CYB
INV02549,C00621,"P00270,P00442,P00523",14/08/2024,CYB
INV02550,C00254,"P00437,P00035,P00090,P00052,P00324",07/08/2024,TKO
INV02551,C00581,"P00230,P00052",22/12/2025,TKO
INV02552,C00009,"P00271,P00387",29/10/2024,MK
INV02553,C01084,"P00388,P00276,P00418,P00031",24/12/2025,TKO
INV02554,C00515,"P00270,P00442,P00069",13/03/2024,CYB
INV02555,C00510,"P00177,P00027,P00365,P00474,P00433",04/02/2025,CYB
INV02556,C00418,"P00164,P00147,P00356,P00108,P00494",07/08/2024,CYB
INV02557,C00145,"P00151,P00103,P00352",10/09/2025,CYB
INV02558,C00636,"P00201,P00265",16/12/2024,CYB
INV02559,C01158,"P00270,P00442,P00147",22/11/2024,CYB
INV02560,C00648,P00290,26/03/2025,MK
INV02561,C01141,"P00318,P00430,P00158,P00033,P00186",23/05/2025,ST
INV02562,C00507,"P00306,P00417,P00470,P00196,P00408",01/05/2024,MK
INV02563,C00106,"P00396,P00490,P00313,P00533",08/11/2025,ST
INV02564,C00820,"P00005,P00393,P00055,P00287",07/04/2025,MK
INV02565,C00758,"P00428,P00190,P00014",09/04/2025,ST
INV02566,C00726,"P00222,P00491,P00105,P00378,P00251",25/07/2024,TKO
INV02567,C00962,P00298,17/04/2025,MK
INV02568,C00773,"P00358,P00207,P00330",17/01/2024,MK
INV02569,C01138,"P00496,P00064",12/04/2024,ST
INV02570,C00724,"P00273,P00524,P00063",01/10/2025,ST
INV02571,C00383,"P00080,P00175,P00465,P00448,P00016",07/02/2024,MK
INV02572,C00384,"P00460,P00099,P00071,P00240,P00535",16/09/2025,CYB
INV02573,C00893,"P00270,P00442,P00088",05/07/2024,MK
INV02574,C00600,"P00271,P00232,P00160",18/02/2024,MK
INV02575,C00056,"P00270,P00054",02/01/2024,TKO
INV02576,C00995,"P00382,P00386,P00292",26/07/2024,CYB
INV02577,C00272,"P00250,P00268,P00532,P00098,P00419",26/06/2024,CYB
INV02578,C00300,"P00099,P00274",18/09/2024,CYB
INV02579,C00063,"P00226,P00140,P00339,P00096,P00417",04/10/2025,MK
INV02580,C00339,P00162,25/06/2024,ST
INV02581,C01045,"P00258,P00009,P00066,P00526,P00483",18/09/2024,TKO
INV02582,C00979,"P00510,P00055,P00309",02/03/2024,TKO
INV02583,C00751,P00532,12/07/2025,CYB
INV02584,C00783,P00128,10/02/2025,ST
INV02585,C00405,"P00270,P00442,P00087,P00296",22/12/2024,CYB
INV02586,C00742,"P00319,P00251,P00141,P00285,P00481",30/01/2025,MK
INV02587,C00552,"P00270,P00442",12/01/2025,CYB
INV02588,C00298,"P00252,P00012,P00198,P00397,P00204",08/12/2025,TKO
INV02589,C00272,"P00270,P00442,P00145",27/10/2025,TKO
INV02590,C00018,P00024,07/05/2024,CYB
INV02591,C00912,"P00037,P00229,P00214,P00446",22/04/2025,TKO
INV02592,C00802,"P00506,P00273,P00320,P00049,P00068",15/03/2025,ST
INV02593,C01070,"P00297,P00232",28/07/2025,TKO
INV02594,C00971,"P00270,P00442,P00415,P00074",06/01/2024,ST
INV02595,C00777,"P00310,P00324,P00272,P00151,P00253",22/03/2024,TKO
INV02596,C00261,P00468,11/06/2024,MK
INV02597,C00704,P00450,30/07/2024,TKO
INV02598,C00384,P00421,06/01/2024,MK
INV02599,C01156,"P00271,P00387,P00022,P00483",09/04/2024,TKO
INV02600,C00007,"P00270,P00442,P00401",27/06/2024,MK
INV02601,C01091,"P00458,P00230,P00222,P00379,P00252",17/06/2024,ST
INV02602,C01000,"P00208,P00404",13/01/2025,TKO
INV02603,C00667,"P00019,P00515",05/07/2024,MK
INV02604,C01133,"P00374,P00028,P00048",25/04/2024,ST
INV02605,C00392,"P00457,P00445,P00103,P00347",23/09/2024,TKO
INV02606,C00854,"P00179,P00223,P00227,P00448",11/09/2025,CYB
INV02607,C00246,"P00271,P00387",14/06/2024,MK
INV02608,C00548,"P00234,P00427,P00205,P00104",09/07/2024,CYB
INV02609,C00899,P00161,24/04/2024,CYB
INV02610,C01076,P00062,23/10/2025,ST
INV02611,C00208,"P00271,P00387,P00084,P00223",08/03/2025,TKO
INV02612,C00257,"P00533,P00340,P00290,P00472,P00146",26/06/2025,TKO
INV02613,C00844,"P00270,P00442",09/06/2025,MK
INV02614,C00486,"P00270,P00442,P00027",08/05/2024,MK
INV02615,C00291,"P00294,P00056,P00179,P00295,P00097",30/08/2025,CYB
INV02616,C00774,"P00424,P00090",21/09/2025,TKO
INV02617,C00685,"P00226,P00209,P00146,P00258",26/05/2025,MK
INV02618,C00311,"P00197,P00168,P00101,P00200",29/04/2024,CYB
INV02619,C00614,"P00042,P00185,P00341,P00257",25/08/2024,TKO
INV02620,C00897,"P00393,P00115",19/06/2024,CYB
INV02621,C00571,P00003,26/09/2024,MK
INV02622,C01137,"P00393,P00425,P00063",08/10/2024,TKO
INV02623,C00955,"P00354,P00102,P00192,P00196",15/02/2025,MK
INV02624,C00953,P00524,08/02/2024,ST
INV02625,C00968,"P00273,P00085,P00455,P00102,P00464",15/03/2025,CYB
INV02626,C00299,"P00084,P00077,P00283",18/06/2024,MK
INV02627,C01173,"P00291,P00074,P00198,P00386,P00522",19/10/2025,MK
INV02628,C01025,"P00233,P00475",09/05/2025,CYB
INV02629,C00004,"P00343,P00172",15/10/2024,TKO
INV02630,C00095,"P00272,P00420",11/09/2025,TKO
INV02631,C00638,"P00058,P00305,P00318",26/10/2024,CYB
INV02632,C01135,"P00383,P00001,P00170,P00240",30/08/2025,ST
INV02633,C00822,"P00248,P00034",13/07/2024,TKO
INV02634,C00324,"P00087,P00443,P00340,P00370",17/08/2024,TKO
INV02635,C01171,"P00418,P00402",29/01/2025,CYB
INV02636,C00560,P00105,03/01/2025,ST
INV02637,C00440,"P00064,P00141",11/04/2025,ST
INV02638,C00605,"P00305,P00220,P00342",22/03/2025,MK
INV02639,C00684,"P00473,P00509",15/02/2024,MK
INV02640,C01072,"P00470,P00375",02/08/2025,TKO
INV02641,C00721,"P00253,P00206,P00018,P00041,P00255",18/01/2025,TKO
INV02642,C00493,"P00261,P00272,P00109,P00406,P00413",06/12/2024,MK
INV02643,C00946,P00236,02/08/2025,TKO
INV02644,C00995,"P00270,P00442,P00174",21/10/2024,TKO
INV02645,C00862,"P00365,P00481,P00410",19/05/2024,MK
INV02646,C00335,"P00037,P00064",10/04/2025,CYB
INV02647,C01063,P00151,10/08/2024,TKO
INV02648,C00859,"P00514,P00465",27/07/2025,CYB
INV02649,C00396,"P00071,P00409",13/12/2025,TKO
INV02650,C00662,P00467,31/08/2025,TKO
INV02651,C00029,"P00270,P00442,P00508",01/11/2025,MK
INV02652,C00165,"P00139,P00431,P00453,P00222,P00327",05/11/2024,CYB
INV02653,C00031,"P00175,P00446,P00021",01/03/2025,MK
INV02654,C00336,P00300,13/04/2025,CYB
INV02655,C00709,"P00313,P00464,P00130",16/08/2024,ST
INV02656,C00437,"P00270,P00442",11/08/2024,TKO
INV02657,C00472,"P00283,P00481,P00266,P00464",31/12/2025,TKO
INV02658,C00748,P00079,08/07/2024,CYB
INV02659,C00732,"P00140,P00416,P00228,P00290",06/12/2025,TKO
INV02660,C00258,P00274,09/07/2025,TKO
INV02661,C00172,"P00270,P00442",17/02/2025,CYB
INV02662,C00997,"P00311,P00529",24/07/2025,ST
INV02663,C00329,"P00271,P00387,P00228,P00414",12/08/2025,MK
INV02664,C00792,"P00270,P00442,P00002,P00039",20/03/2024,TKO
INV02665,C00775,"P00335,P00300",27/11/2024,CYB
INV02666,C00271,"P00271,P00387,P00202,P00526",07/03/2024,TKO
INV02667,C00451,"P00080,P00434,P00520,P00445,P00091",09/05/2025,MK
INV02668,C00226,"P00470,P00445",10/07/2024,CYB
INV02669,C00088,"P00388,P00516,P00514,P00410",18/03/2025,MK
INV02670,C00683,"P00151,P00028,P00519,P00248,P00184",01/11/2024,MK
INV02671,C00948,"P00427,P00212,P00306,P00453,P00148",15/01/2024,TKO
INV02672,C00834,"P00271,P00387,P00246,P00118",09/05/2024,MK
INV02673,C00118,"P00381,P00015,P00112,P00509",09/09/2024,TKO
INV02674,C00835,"P00310,P00454,P00279,P00389",27/07/2025,CYB
INV02675,C00818,"P00271,P00387",02/12/2025,MK
INV02676,C01147,"P00270,P00442",24/11/2024,MK
INV02677,C00392,"P00382,P00349,P00310",30/07/2025,MK
INV02678,C00764,"P00343,P00022,P00086,P00178,P00469",06/09/2024,CYB
INV02679,C00513,"P00149,P00280,P00462",22/11/2024,ST
INV02680,C01003,"P00231,P00036,P00148,P00202,P00391",30/10/2025,TKO
INV02681,C01100,"P00339,P00130,P00081,P00456",09/03/2025,ST
INV02682,C01014,"P00084,P00355,P00203,P00091,P00041",20/06/2025,TKO
INV02683,C00738,"P00110,P00511,P00399,P00193,P00271",25/04/2024,CYB
INV02684,C00916,"P00005,P00499",19/02/2025,MK
INV02685,C00081,P00396,16/04/2024,MK
INV02686,C01135,"P00271,P00387",17/08/2025,CYB
INV02687,C00199,"P00053,P00493,P00103,P00273",05/12/2025,TKO
INV02688,C01036,"P00463,P00418,P00482,P00360,P00346",22/03/2024,CYB
INV02689,C00540,"P00056,P00481",12/11/2024,MK
INV02690,C00257,"P00119,P00287",05/04/2024,MK
INV02691,C00460,"P00045,P00325,P00326,P00352,P00224",06/11/2024,MK
INV02692,C00709,"P00270,P00442,P00439,P00306",18/12/2024,ST
INV02693,C00636,"P00248,P00471,P00199,P00464",15/05/2024,TKO
INV02694,C00131,"P00270,P00442,P00425",09/03/2025,MK
INV02695,C00841,"P00397,P00222,P00026,P00199,P00324",03/03/2024,TKO
INV02696,C00520,"P00252,P00189",09/12/2024,TKO
INV02697,C01099,P00415,17/03/2024,CYB
INV02698,C01064,"P00271,P00387",22/03/2024,TKO
INV02699,C00864,"P00526,P00194,P00519,P00325,P00238",20/05/2024,TKO
INV02700,C00848,P00076,29/08/2025,CYB
INV02701,C00908,"P00193,P00529,P00189,P00191",25/10/2024,MK
INV02702,C00755,"P00486,P00219,P00298,P00518,P00287",21/03/2025,TKO
INV02703,C00749,"P00139,P00232,P00293",16/04/2024,ST
INV02704,C00076,"P00271,P00387,P00343",21/11/2025,MK
INV02705,C00623,"P00152,P00336,P00503,P00432,P00392",11/11/2024,CYB
INV02706,C00265,"P00273,P00464",16/09/2024,CYB
INV02707,C00786,"P00271,P00387,P00500,P00452",02/12/2024,ST
INV02708,C00063,"P00455,P00310,P00442,P00251",09/06/2025,CYB
INV02709,C00964,P00233,15/01/2024,ST
INV02710,C00569,"P00125,P00479,P00252",12/07/2025,TKO
INV02711,C00807,"P00271,P00387",26/05/2024,TKO
INV02712,C01164,"P00131,P00469,P00208,P00040",04/12/2025,MK
INV02713,C00613,P00453,03/07/2024,ST
INV02714,C01079,P00326,23/03/2025,TKO
INV02715,C00638,P00181,12/12/2025,ST
INV02716,C00479,"P00202,P00151,P00234,P00230",08/01/2025,CYB
INV02717,C00848,"P00270,P00442,P00077,P00108",26/01/2024,ST
INV02718,C00227,"P00122,P00345,P00488",07/10/2025,ST
INV02719,C00636,"P00173,P00070",09/10/2025,TKO
INV02720,C00068,"P00328,P00225,P00270",24/02/2025,MK
INV02721,C00700,P00477,25/06/2024,ST
INV02722,C00281,"P00271,P00387,P00128,P00027",03/01/2025,MK
INV02723,C00697,"P00504,P00304,P00030,P00503",13/05/2025,CYB
INV02724,C00375,"P00332,P00394,P00389",12/08/2025,CYB
INV02725,C00164,P00498,29/12/2024,MK
INV02726,C00467,"P00095,P00188,P00026",13/08/2025,CYB
INV02727,C00701,"P00338,P00346",24/07/2025,CYB
INV02728,C00164,P00477,08/11/2024,TKO
INV02729,C00780,"P00263,P00064,P00513",23/03/2024,TKO
INV02730,C01011,"P00251,P00532,P00357,P00177",13/03/2025,CYB
INV02731,C00162,P00496,02/11/2024,TKO
INV02732,C00188,"P00270,P00442,P00245",09/06/2025,ST
INV02733,C00325,"P00530,P00362,P00074",08/02/2024,TKO
INV02734,C00733,"P00188,P00056,P00099",01/07/2025,TKO
INV02735,C00800,"P00358,P00478",17/02/2024,MK
INV02736,C00495,"P00323,P00070,P00319,P00017,P00509",22/11/2024,TKO
INV02737,C01169,"P00271,P00387,P00222,P00237",15/10/2025,TKO
INV02738,C00353,"P00484,P00393,P00413,P00520",14/12/2025,ST
INV02739,C00606,"P00270,P00442,P00400,P00481",07/03/2024,MK
INV02740,C00455,"P00001,P00039",24/01/2024,TKO
INV02741,C00865,"P00389,P00106,P00357,P00437,P00258",19/12/2025,TKO
INV02742,C00353,"P00270,P00442",03/05/2024,MK
INV02743,C00442,"P00097,P00067,P00316,P00522",17/01/2025,TKO
INV02744,C00768,"P00037,P00031,P00136",02/06/2024,CYB
INV02745,C00605,"P00276,P00106,P00400,P00379,P00438",20/10/2024,MK
INV02746,C00658,"P00200,P00448,P00143",14/07/2025,MK
INV02747,C01114,"P00283,P00302",13/06/2025,TKO
INV02748,C00797,"P00432,P00511",12/01/2024,CYB
INV02749,C00349,"P00062,P00302,P00081,P00230,P00075",10/07/2024,TKO
INV02750,C00518,"P00271,P00387",07/05/2024,CYB
INV02751,C01017,"P00175,P00020,P00334,P00247,P00370",23/12/2025,TKO
INV02752,C00683,P00338,11/10/2025,TKO
INV02753,C00264,"P00270,P00442",16/02/2025,ST
INV02754,C00280,"P00043,P00246,P00224,P00453",06/06/2024,CYB
INV02755,C00818,P00512,23/09/2025,MK
INV02756,C00796,"P00227,P00237,P00436,P00413,P00254",17/01/2024,ST
INV02757,C00888,"P00271,P00387,P00362,P00141",04/07/2025,CYB
INV02758,C00738,"P00343,P00361,P00287",05/12/2024,TKO
INV02759,C00865,"P00322,P00063,P00123",29/05/2025,TKO
INV02760,C00866,"P00497,P00023,P00052,P00170,P00481",09/12/2024,CYB
INV02761,C00976,"P00461,P00235,P00262,P00219,P00285",07/02/2025,MK
INV02762,C00827,"P00271,P00387",26/10/2024,MK
INV02763,C00432,"P00192,P00144,P00439,P00026,P00202",05/02/2024,MK
INV02764,C00697,"P00345,P00340,P00408,P00523,P00496",08/09/2024,TKO
INV02765,C00786,"P00271,P00387",17/09/2025,CYB
INV02766,C00423,"P00391,P00090,P00375,P00459,P00192",02/03/2025,ST
INV02767,C00319,"P00200,P00320",13/11/2025,MK
INV02768,C01121,"P00271,P00387,P00476",29/10/2024,CYB
INV02769,C00860,P00344,25/04/2024,CYB
INV02770,C00018,"P00162,P00465,P00364,P00235",05/10/2025,TKO
INV02771,C00004,"P00253,P00216,P00434,P00197,P00215",21/06/2025,CYB
INV02772,C01014,"P00195,P00411,P00309",24/02/2024,ST
INV02773,C01108,"P00070,P00292,P00112,P00381,P00535",14/04/2025,ST
INV02774,C00272,"P00271,P00424,P00336,P00204",10/01/2024,ST
INV02775,C00132,P00196,28/07/2025,CYB
INV02776,C00799,"P00245,P00048,P00339,P00356",15/08/2024,MK
INV02777,C00049,"P00271,P00137,P00208,P00487,P00075",27/12/2025,TKO
INV02778,C00803,"P00218,P00520",11/02/2024,TKO
INV02779,C01052,"P00022,P00335",17/07/2024,ST
INV02780,C01142,P00222,18/04/2024,TKO
INV02781,C00193,"P00004,P00046,P00388",01/12/2024,CYB
INV02782,C00283,"P00100,P00419",28/04/2025,MK
INV02783,C00896,"P00077,P00073,P00161,P00449,P00103",19/07/2024,ST
INV02784,C00365,"P00103,P00333,P00228,P00055",04/01/2025,MK
INV02785,C00587,"P00472,P00289,P00139,P00194,P00167",26/02/2024,TKO
INV02786,C01168,"P00334,P00050,P00104,P00011",06/05/2024,CYB
INV02787,C00863,"P00530,P00455,P00009,P00399,P00495",14/01/2024,ST
INV02788,C00380,"P00297,P00401,P00055,P00119,P00016",26/04/2024,ST
INV02789,C00913,"P00271,P00387,P00092,P00447",04/02/2025,TKO
INV02790,C00029,"P00270,P00442",23/07/2024,MK
INV02791,C01091,"P00270,P00442,P00454",06/07/2024,TKO
INV02792,C00704,"P00474,P00302",12/02/2025,MK
INV02793,C00894,"P00271,P00387,P00083",12/07/2024,TKO
INV02794,C00262,"P00279,P00459,P00377,P00093",28/03/2024,ST
INV02795,C00492,"P00128,P00322,P00310,P00337",04/01/2025,CYB
INV02796,C00331,"P00384,P00428,P00464",30/04/2025,TKO
INV02797,C00644,"P00246,P00250,P00367,P00261,P00409",16/06/2025,TKO
INV02798,C00861,"P00021,P00049,P00148",12/01/2025,MK
INV02799,C00194,P00389,01/12/2024,MK
INV02800,C01072,"P00164,P00181,P00522,P00082",26/05/2025,ST
INV02801,C01072,"P00098,P00106,P00084",04/04/2025,CYB
INV02802,C00568,"P00512,P00088,P00364",28/02/2025,TKO
INV02803,C00028,"P00271,P00387",10/02/2024,CYB
INV02804,C00506,"P00247,P00086,P00280,P00164,P00304",08/10/2025,ST
INV02805,C00342,"P00271,P00387",10/03/2025,ST
INV02806,C00881,"P00459,P00051,P00124",20/07/2024,MK
INV02807,C00209,"P00311,P00349",31/12/2024,ST
INV02808,C00184,"P00201,P00487,P00067,P00226,P00106",05/01/2024,TKO
INV02809,C00542,"P00106,P00067,P00035,P00367",12/09/2024,MK
INV02810,C00266,"P00048,P00324,P00043,P00119,P00341",08/01/2024,CYB
INV02811,C00125,"P00017,P00346,P00352,P00224",22/12/2025,MK
INV02812,C00250,"P00151,P00509,P00009,P00290",19/12/2025,ST
INV02813,C00449,"P00503,P00363,P00339,P00109,P00460",01/04/2025,TKO
INV02814,C00495,"P00340,P00088,P00262,P00522",09/07/2024,ST
INV02815,C00906,"P00270,P00442",13/02/2025,MK
INV02816,C00733,"P00270,P00442,P00108",03/03/2024,MK
INV02817,C01058,P00427,08/08/2025,TKO
INV02818,C01152,"P00406,P00193,P00175,P00201",26/01/2024,ST
INV02819,C01013,"P00377,P00230,P00065,P00481",04/05/2025,TKO
INV02820,C00808,"P00270,P00442,P00310,P00084",22/12/2024,MK
INV02821,C00469,"P00270,P00442",19/09/2024,CYB
INV02822,C00183,"P00180,P00198",18/11/2025,ST
INV02823,C01046,"P00270,P00442",26/10/2024,TKO
INV02824,C00742,"P00197,P00177,P00081",08/11/2024,CYB
INV02825,C00213,"P00481,P00398,P00342,P00307",24/01/2025,CYB
INV02826,C00778,"P00455,P00463,P00124",29/04/2024,CYB
INV02827,C01124,"P00268,P00325",29/08/2025,ST
INV02828,C01152,"P00259,P00369",13/04/2024,CYB
INV02829,C00808,"P00350,P00349,P00305,P00271,P00530",23/07/2025,ST
INV02830,C00094,"P00271,P00387,P00477",08/07/2024,CYB
INV02831,C00214,"P00209,P00003,P00131,P00111",20/05/2024,MK
INV02832,C00443,"P00270,P00442,P00279,P00446",02/11/2024,MK
INV02833,C00508,"P00270,P00442",15/10/2024,CYB
INV02834,C01069,"P00097,P00240",18/03/2025,MK
INV02835,C00231,"P00180,P00183,P00448,P00509,P00403",19/11/2024,CYB
INV02836,C00229,"P00204,P00257",15/06/2025,TKO
INV02837,C00851,"P00027,P00332,P00032",16/10/2024,TKO
INV02838,C01160,"P00222,P00174,P00128",22/11/2024,TKO
INV02839,C00772,"P00091,P00262,P00203,P00443",15/12/2024,ST
INV02840,C00976,"P00249,P00155,P00269,P00404",14/01/2025,CYB
INV02841,C00565,"P00089,P00471,P00318,P00045,P00053",16/04/2024,TKO
INV02842,C00166,"P00271,P00387,P00204,P00496",29/06/2025,TKO
INV02843,C01074,"P00103,P00030,P00339,P00108,P00525",27/02/2025,ST
INV02844,C00658,"P00453,P00005,P00031,P00198",15/12/2025,CYB
INV02845,C00114,"P00283,P00242,P00119",26/12/2024,CYB
INV02846,C00353,"P00264,P00282,P00502,P00498,P00249",15/08/2025,CYB
INV02847,C00990,"P00396,P00119,P00424",09/12/2024,MK
INV02848,C00813,P00171,27/04/2024,CYB
INV02849,C00400,"P00100,P00203,P00184,P00309,P00431",01/05/2025,ST
INV02850,C00191,"P00189,P00238,P00262",08/06/2024,TKO
INV02851,C01069,"P00516,P00386",16/12/2025,MK
INV02852,C00285,"P00410,P00368,P00505",30/08/2024,MK
INV02853,C00491,"P00213,P00045,P00137,P00436",16/07/2025,MK
INV02854,C00056,"P00430,P00110",10/05/2024,TKO
INV02855,C00878,P00241,25/07/2025,TKO
INV02856,C00035,"P00483,P00324,P00093",29/02/2024,CYB
INV02857,C00507,"P00146,P00072,P00299",19/01/2024,CYB
INV02858,C01144,P00232,02/04/2024,TKO
INV02859,C01031,"P00030,P00527,P00352",08/05/2024,CYB
INV02860,C00465,"P00146,P00282,P00151,P00189",04/07/2024,MK
INV02861,C00538,"P00271,P00387",22/08/2024,ST
INV02862,C01075,"P00309,P00417",26/10/2024,MK
INV02863,C01092,"P00504,P00296,P00461,P00051,P00462",22/06/2024,ST
INV02864,C00345,P00404,10/02/2024,ST
INV02865,C01086,"P00115,P00282",11/07/2024,ST
INV02866,C01120,"P00030,P00209,P00059,P00150",26/03/2024,CYB
INV02867,C00799,"P00314,P00329,P00514,P00292",17/08/2024,CYB
INV02868,C00209,"P00106,P00251",08/10/2024,CYB
INV02869,C00395,P00411,11/10/2025,CYB
INV02870,C00301,"P00271,P00387",17/10/2025,CYB
INV02871,C01125,"P00270,P00442,P00019,P00381",23/01/2024,MK
INV02872,C00416,"P00270,P00442,P00260,P00396",28/07/2024,MK
INV02873,C00018,"P00450,P00125,P00049,P00254,P00419",10/08/2025,TKO
INV02874,C00675,P00430,11/07/2025,TKO
INV02875,C01039,"P00006,P00186,P00098,P00107,P00274",03/04/2025,ST
INV02876,C00865,P00447,02/05/2024,CYB
INV02877,C00119,"P00487,P00483,P00132,P00300",14/01/2025,CYB
INV02878,C00714,"P00115,P00221,P00023,P00249,P00111",23/08/2025,MK
INV02879,C00303,"P00234,P00178,P00045,P00135",22/07/2025,MK
INV02880,C00547,"P00205,P00169",26/03/2024,CYB
INV02881,C01133,"P00409,P00211,P00140,P00300,P00308",03/11/2025,CYB
INV02882,C00162,"P00271,P00387,P00317",13/06/2025,CYB
INV02883,C00546,"P00184,P00158,P00516,P00455,P00240",20/12/2025,ST
INV02884,C00878,"P00270,P00442,P00098",22/05/2025,ST
INV02885,C00858,"P00033,P00059,P00319,P00535,P00051",24/11/2025,MK
INV02886,C00672,"P00321,P00124,P00440,P00034",10/11/2025,TKO
INV02887,C00575,"P00022,P00068",21/04/2025,TKO
INV02888,C00574,"P00130,P00077,P00014",31/10/2024,CYB
INV02889,C00177,"P00026,P00528",03/11/2025,TKO
INV02890,C01114,"P00255,P00090,P00233,P00454,P00049",28/01/2024,TKO
INV02891,C01079,"P00411,P00220,P00264,P00306",09/07/2024,MK
INV02892,C00831,"P00025,P00346,P00327,P00061,P00040",17/07/2025,TKO
INV02893,C00476,P00504,16/08/2025,TKO
INV02894,C01063,"P00270,P00442",15/07/2025,ST
INV02895,C00631,"P00468,P00063,P00369",10/12/2025,ST
INV02896,C00946,"P00280,P00486,P00141,P00218",24/05/2025,TKO
INV02897,C00910,"P00097,P00213",07/03/2024,CYB
INV02898,C01150,"P00309,P00496",31/01/2024,ST
INV02899,C00356,"P00126,P00346",08/04/2024,MK
INV02900,C00658,P00074,15/09/2024,MK
INV02901,C01090,"P00271,P00387,P00008",09/12/2025,MK
INV02902,C00438,P00459,09/03/2025,TKO
INV02903,C00311,"P00203,P00211,P00463",23/04/2025,TKO
INV02904,C00478,"P00086,P00036,P00339",31/08/2025,ST
INV02905,C00810,"P00270,P00442,P00526,P00417",12/08/2025,ST
INV02906,C00407,"P00173,P00094,P00212,P00447",28/08/2024,TKO
INV02907,C00915,"P00270,P00442,P00028",06/02/2024,MK
INV02908,C00999,"P00435,P00110,P00086,P00497",04/07/2025,MK
INV02909,C00979,"P00123,P00339,P00131,P00354",13/09/2025,CYB
INV02910,C01097,P00378,15/03/2025,CYB
INV02911,C00446,"P00374,P00481,P00501,P00226",06/05/2025,ST
INV02912,C00702,"P00496,P00166,P00287,P00079",13/11/2025,ST
INV02913,C00917,P00030,20/02/2025,ST
INV02914,C01081,P00192,20/04/2025,ST
INV02915,C01007,"P00261,P00168,P00046,P00404,P00184",20/02/2025,CYB
INV02916,C00955,"P00253,P00497,P00152,P00282",04/09/2025,MK
INV02917,C00361,"P00270,P00442",14/12/2024,MK
INV02918,C00327,P00378,01/08/2024,TKO
INV02919,C00952,"P00340,P00371,P00004,P00294",21/06/2025,TKO
INV02920,C00091,"P00349,P00309,P00509,P00146",15/04/2025,CYB
INV02921,C00817,P00389,23/08/2024,MK
INV02922,C00442,"P00270,P00442",03/01/2024,CYB
INV02923,C00528,P00377,18/07/2025,ST
INV02924,C00701,P00518,17/11/2025,CYB
INV02925,C01131,P00006,27/12/2025,CYB
INV02926,C00310,"P00235,P00067,P00164,P00497,P00406",01/11/2024,CYB
INV02927,C00590,"P00488,P00392,P00371",20/11/2025,MK
INV02928,C00535,"P00205,P00368",06/06/2025,ST
INV02929,C00072,"P00442,P00059,P00329",01/02/2025,MK
INV02930,C00966,"P00111,P00267",26/09/2024,TKO
INV02931,C00925,"P00307,P00054,P00032",25/03/2024,TKO
INV02932,C00472,"P00297,P00419,P00019,P00268,P00376",09/09/2024,CYB
INV02933,C00728,"P00270,P00442,P00395,P00165",29/06/2024,TKO
INV02934,C01152,P00291,06/08/2024,TKO
INV02935,C00114,"P00490,P00411",30/01/2024,MK
INV02936,C00151,"P00430,P00036",13/09/2024,TKO
INV02937,C00323,"P00376,P00078,P00149,P00335",05/10/2024,ST
INV02938,C00432,P00148,19/11/2024,TKO
INV02939,C00463,P00052,22/01/2024,ST
INV02940,C00999,"P00354,P00056,P00388,P00246,P00226",28/10/2025,TKO
INV02941,C00640,"P00052,P00497,P00512",03/11/2024,CYB
