Invoice no,Customer id,Product id list,Invoice date,Shopping mall,ProductList,Product id,Category,Price,Gender,Age,Payment method,LineAmount,InvoiceAmount
INV00390,C01054,"P00139,P00489,P00075",2025-07-17,TKO,P00489,P00489,Groceries,277.39,F,59,Cash,277.39,4164.18
INV00390,C01054,"P00139,P00489,P00075",2025-07-17,TKO,P00075,P00075,Electronics,3613.92,F,59,Cash,3613.92,4164.18
INV00391,C00808,"P00092,P00434,P00188",2025-08-12,CYB,P00092,P00092,Books,353.27,F,36,Credit Card,353.27,2170.69
INV00391,C00808,"P00092,P00434,P00188",2025-08-12,CYB,P00434,P00434,Books,390.48,F,36,Credit Card,390.48,2170.69
INV00391,C00808,"P00092,P00434,P00188",2025-08-12,CYB,P00188,P00188,Electronics,1426.94,F,36,Credit Card,1426.94,2170.69
INV00392,C00369,"P00270,P00442",2025-10-24,TKO,P00270,P00270,Electronics,1546.75,F,52,Cash,1546.75,1676.37
INV00392,C00369,"P00270,P00442",2025-10-24,TKO,P00442,P00442,Toys,129.62,F,52,Cash,129.62,1676.37
INV00393,C00699,"P00065,P00263",2024-08-16,ST,P00065,P00065,Clothing,467.57,M,31,Cash,467.57,2267.17
INV00393,C00699,"P00065,P00263",2024-08-16,ST,P00263,P00263,Electronics,1799.6,M,31,Cash,1799.6,2267.17
INV00394,C01025,P00301,2024-06-19,CYB,P00301,P00301,Books,88.48,F,29,Credit Card,88.48,88.48
INV00395,C00936,P00069,2024-02-07,CYB,P00069,P00069,Toys,99.61,M,60,Credit Card,99.61,99.61
INV00396,C00806,"P00164,P00469,P00215",2024-02-20,MK,P00164,P00164,Electronics,2410.33,M,22,Cash,2410.33,3251.16
INV00396,C00806,"P00164,P00469,P00215",2024-02-20,MK,P00469,P00469,Clothing,719.92,M,22,Cash,719.92,3251.16
INV00396,C00806,"P00164,P00469,P00215",2024-02-20,MK,P00215,P00215,Toys,120.91,M,22,Cash,120.91,3251.16
INV00397,C00053,"P00270,P00442,P00284,P00112",2025-10-22,MK,P00270,P00270,Electronics,1546.75,M,29,Mobile Payment,1546.75,2864.73
INV00397,C00053,"P00270,P00442,P00284,P00112",2025-10-22,MK,P00442,P00442,Toys,129.62,M,29,Mobile Payment,129.62,2864.73
INV00397,C00053,"P00270,P00442,P00284,P00112",2025-10-22,MK,P00284,P00284,Clothing,278.72,M,29,Mobile Payment,278.72,2864.73
INV00397,C00053,"P00270,P00442,P00284,P00112",2025-10-22,MK,P00112,P00112,Clothing,909.64,M,29,Mobile Payment,909.64,2864.73
INV00398,C00947,"P00414,P00263",2025-12-08,TKO,P00414,P00414,Toys,149.87,F,21,Cash,149.87,1949.4699999999998
INV00398,C00947,"P00414,P00263",2025-12-08,TKO,P00263,P00263,Electronics,1799.6,F,21,Cash,1799.6,1949.4699999999998
INV00399,C00065,"P00271,P00387,P00323,P00332",2024-04-10,CYB,P00271,P00271,Toys,108.14,M,57,Credit Card,108.14,740.9599999999999
INV00399,C00065,"P00271,P00387,P00323,P00332",2024-04-10,CYB,P00387,P00387,Books,197.4,M,57,Credit Card,197.4,740.9599999999999
INV00399,C00065,"P00271,P00387,P00323,P00332",2024-04-10,CYB,P00323,P00323,Clothing,335.06,M,57,Credit Card,335.06,740.9599999999999
INV00399,C00065,"P00271,P00387,P00323,P00332",2024-04-10,CYB,P00332,P00332,Toys,100.36,M,57,Credit Card,100.36,740.9599999999999
INV00400,C00445,P00134,2024-09-13,TKO,P00134,P00134,Electronics,4742.67,F,42,Mobile Payment,4742.67,4742.67
INV00401,C00978,"P00182,P00303,P00219",2024-03-14,MK,P00182,P00182,Groceries,94.38,M,36,Cash,94.38,708.75
INV00401,C00978,"P00182,P00303,P00219",2024-03-14,MK,P00303,P00303,Toys,106.28,M,36,Cash,106.28,708.75
INV00401,C00978,"P00182,P00303,P00219",2024-03-14,MK,P00219,P00219,Books,508.09,M,36,Cash,508.09,708.75
INV00402,C00594,"P00096,P00305",2025-10-05,CYB,P00096,P00096,Books,389.2,F,40,Cash,389.2,971.23
INV00402,C00594,"P00096,P00305",2025-10-05,CYB,P00305,P00305,Books,582.03,F,40,Cash,582.03,971.23
INV00403,C01076,"P00323,P00275",2024-08-21,MK,P00323,P00323,Clothing,335.06,F,19,Cash,335.06,458.11
INV00403,C01076,"P00323,P00275",2024-08-21,MK,P00275,P00275,Toys,123.05,F,19,Cash,123.05,458.11
INV00404,C00004,"P00270,P00442",2025-07-20,TKO,P00270,P00270,Electronics,1546.75,M,31,Cash,1546.75,1676.37
INV00404,C00004,"P00270,P00442",2025-07-20,TKO,P00442,P00442,Toys,129.62,M,31,Cash,129.62,1676.37
INV00405,C00518,"P00531,P00018,P00224",2024-03-29,MK,P00531,P00531,Toys,100.56,F,54,Cash,100.56,999.5799999999999
INV00405,C00518,"P00531,P00018,P00224",2024-03-29,MK,P00018,P00018,Clothing,484.96,F,54,Cash,484.96,999.5799999999999
INV00405,C00518,"P00531,P00018,P00224",2024-03-29,MK,P00224,P00224,Books,414.06,F,54,Cash,414.06,999.5799999999999
INV00406,C00448,"P00431,P00284,P00213,P00281,P00405",2025-12-01,MK,P00431,P00431,Clothing,346.88,F,60,Credit Card,346.88,3127.54
INV00406,C00448,"P00431,P00284,P00213,P00281,P00405",2025-12-01,MK,P00284,P00284,Clothing,278.72,F,60,Credit Card,278.72,3127.54
INV00406,C00448,"P00431,P00284,P00213,P00281,P00405",2025-12-01,MK,P00213,P00213,Electronics,1696.13,F,60,Credit Card,1696.13,3127.54
INV00406,C00448,"P00431,P00284,P00213,P00281,P00405",2025-12-01,MK,P00281,P00281,Clothing,401.69,F,60,Credit Card,401.69,3127.54
INV00406,C00448,"P00431,P00284,P00213,P00281,P00405",2025-12-01,MK,P00405,P00405,Clothing,404.12,F,60,Credit Card,404.12,3127.54
INV00407,C00326,"P00520,P00378",2025-09-23,MK,P00520,P00520,Books,439.37,F,18,Mobile Payment,439.37,599.1800000000001
INV00407,C00326,"P00520,P00378",2025-09-23,MK,P00378,P00378,Groceries,159.81,F,18,Mobile Payment,159.81,599.1800000000001
INV00408,C00810,"P00245,P00284,P00084,P00017",2024-06-16,ST,P00245,P00245,Electronics,4281.2,F,35,Credit Card,4281.2,5199.5
INV00408,C00810,"P00245,P00284,P00084,P00017",2024-06-16,ST,P00284,P00284,Clothing,278.72,F,35,Credit Card,278.72,5199.5
INV00408,C00810,"P00245,P00284,P00084,P00017",2024-06-16,ST,P00084,P00084,Toys,144.22,F,35,Credit Card,144.22,5199.5
INV00408,C00810,"P00245,P00284,P00084,P00017",2024-06-16,ST,P00017,P00017,Books,495.36,F,35,Credit Card,495.36,5199.5
INV00409,C00592,"P00533,P00069,P00418,P00207",2025-05-20,ST,P00533,P00533,Groceries,114.39,M,44,Credit Card,114.39,822.11
INV00409,C00592,"P00533,P00069,P00418,P00207",2025-05-20,ST,P00069,P00069,Toys,99.61,M,44,Credit Card,99.61,822.11
INV00409,C00592,"P00533,P00069,P00418,P00207",2025-05-20,ST,P00418,P00418,Clothing,435.68,M,44,Credit Card,435.68,822.11
INV00409,C00592,"P00533,P00069,P00418,P00207",2025-05-20,ST,P00207,P00207,Clothing,172.43,M,44,Credit Card,172.43,822.11
INV00410,C00830,"P00019,P00033",2024-06-12,TKO,P00019,P00019,Electronics,1347.11,F,38,Cash,1347.11,4385.96
INV00410,C00830,"P00019,P00033",2024-06-12,TKO,P00033,P00033,Electronics,3038.85,F,38,Cash,3038.85,4385.96
INV00411,C00088,P00115,2024-03-14,MK,P00115,P00115,Toys,111.78,F,47,Cash,111.78,111.78
INV00412,C00143,"P00270,P00442,P00037,P00348",2024-07-04,ST,P00270,P00270,Electronics,1546.75,F,38,Cash,1546.75,7436.42
INV00412,C00143,"P00270,P00442,P00037,P00348",2024-07-04,ST,P00442,P00442,Toys,129.62,F,38,Cash,129.62,7436.42
INV00412,C00143,"P00270,P00442,P00037,P00348",2024-07-04,ST,P00037,P00037,Electronics,4046.05,F,38,Cash,4046.05,7436.42
INV00412,C00143,"P00270,P00442,P00037,P00348",2024-07-04,ST,P00348,P00348,Electronics,1714.0,F,38,Cash,1714.0,7436.42
INV00413,C00052,"P00227,P00329,P00039",2025-03-27,CYB,P00227,P00227,Electronics,1522.25,F,18,Cash,1522.25,7639.01
INV00413,C00052,"P00227,P00329,P00039",2025-03-27,CYB,P00329,P00329,Electronics,5190.56,F,18,Cash,5190.56,7639.01
INV00413,C00052,"P00227,P00329,P00039",2025-03-27,CYB,P00039,P00039,Clothing,926.2,F,18,Cash,926.2,7639.01
INV00414,C00914,P00534,2025-10-02,TKO,P00534,P00534,Books,293.9,F,52,Mobile Payment,293.9,293.9
INV00415,C00948,"P00271,P00387,P00320,P00182",2024-02-03,CYB,P00271,P00271,Toys,108.14,M,23,Cash,108.14,537.72
INV00415,C00948,"P00271,P00387,P00320,P00182",2024-02-03,CYB,P00387,P00387,Books,197.4,M,23,Cash,197.4,537.72
INV00415,C00948,"P00271,P00387,P00320,P00182",2024-02-03,CYB,P00320,P00320,Toys,137.8,M,23,Cash,137.8,537.72
INV00415,C00948,"P00271,P00387,P00320,P00182",2024-02-03,CYB,P00182,P00182,Groceries,94.38,M,23,Cash,94.38,537.72
INV00416,C01111,"P00271,P00387",2024-08-08,TKO,P00271,P00271,Toys,108.14,M,29,Mobile Payment,108.14,305.54
INV00416,C01111,"P00271,P00387",2024-08-08,TKO,P00387,P00387,Books,197.4,M,29,Mobile Payment,197.4,305.54
INV00417,C00906,"P00184,P00473",2025-06-25,CYB,P00184,P00184,Groceries,67.23,F,42,Credit Card,67.23,485.3
INV00417,C00906,"P00184,P00473",2025-06-25,CYB,P00473,P00473,Books,418.07,F,42,Credit Card,418.07,485.3
INV00418,C00588,"P00517,P00066,P00491,P00299,P00435",2024-10-23,CYB,P00517,P00517,Books,80.53,M,57,Credit Card,80.53,3207.5
INV00418,C00588,"P00517,P00066,P00491,P00299,P00435",2024-10-23,CYB,P00066,P00066,Groceries,123.3,M,57,Credit Card,123.3,3207.5
INV00418,C00588,"P00517,P00066,P00491,P00299,P00435",2024-10-23,CYB,P00491,P00491,Electronics,2359.5,M,57,Credit Card,2359.5,3207.5
INV00418,C00588,"P00517,P00066,P00491,P00299,P00435",2024-10-23,CYB,P00299,P00299,Books,546.23,M,57,Credit Card,546.23,3207.5
INV00418,C00588,"P00517,P00066,P00491,P00299,P00435",2024-10-23,CYB,P00435,P00435,Toys,97.94,M,57,Credit Card,97.94,3207.5
INV00419,C00810,P00306,2024-07-12,ST,P00306,P00306,Groceries,181.8,F,35,Credit Card,181.8,181.8
INV00420,C00628,"P00353,P00366,P00201",2025-01-23,MK,P00353,P00353,Books,278.6,M,28,Credit Card,278.6,3268.6699999999996
INV00420,C00628,"P00353,P00366,P00201",2025-01-23,MK,P00366,P00366,Electronics,2432.99,M,28,Credit Card,2432.99,3268.6699999999996
INV00420,C00628,"P00353,P00366,P00201",2025-01-23,MK,P00201,P00201,Books,557.08,M,28,Credit Card,557.08,3268.6699999999996
INV00421,C00447,"P00355,P00188,P00132,P00504",2024-02-20,TKO,P00355,P00355,Books,236.37,M,25,Mobile Payment,236.37,2137.18
INV00421,C00447,"P00355,P00188,P00132,P00504",2024-02-20,TKO,P00188,P00188,Electronics,1426.94,M,25,Mobile Payment,1426.94,2137.18
INV00421,C00447,"P00355,P00188,P00132,P00504",2024-02-20,TKO,P00132,P00132,Toys,125.21,M,25,Mobile Payment,125.21,2137.18
INV00421,C00447,"P00355,P00188,P00132,P00504",2024-02-20,TKO,P00504,P00504,Books,348.66,M,25,Mobile Payment,348.66,2137.18
INV00422,C00135,"P00326,P00528",2025-10-16,TKO,P00326,P00326,Groceries,223.84,M,44,Mobile Payment,223.84,1178.2
INV00422,C00135,"P00326,P00528",2025-10-16,TKO,P00528,P00528,Clothing,954.36,M,44,Mobile Payment,954.36,1178.2
INV00423,C00619,"P00352,P00042,P00351",2025-05-20,ST,P00352,P00352,Groceries,56.77,F,23,Credit Card,56.77,1115.14
INV00423,C00619,"P00352,P00042,P00351",2025-05-20,ST,P00042,P00042,Clothing,922.33,F,23,Credit Card,922.33,1115.14
INV00423,C00619,"P00352,P00042,P00351",2025-05-20,ST,P00351,P00351,Toys,136.04,F,23,Credit Card,136.04,1115.14
INV00424,C00358,"P00271,P00387,P00443",2025-01-28,MK,P00271,P00271,Toys,108.14,M,18,Cash,108.14,5173.11
INV00424,C00358,"P00271,P00387,P00443",2025-01-28,MK,P00387,P00387,Books,197.4,M,18,Cash,197.4,5173.11
INV00424,C00358,"P00271,P00387,P00443",2025-01-28,MK,P00443,P00443,Electronics,4867.57,M,18,Cash,4867.57,5173.11
INV00425,C00843,"P00096,P00456,P00048",2024-03-11,CYB,P00096,P00096,Books,389.2,M,21,Cash,389.2,3368.09
INV00425,C00843,"P00096,P00456,P00048",2024-03-11,CYB,P00456,P00456,Electronics,2651.34,M,21,Cash,2651.34,3368.09
INV00425,C00843,"P00096,P00456,P00048",2024-03-11,CYB,P00048,P00048,Books,327.55,M,21,Cash,327.55,3368.09
INV00426,C00750,"P00512,P00488,P00355,P00469,P00292",2025-01-12,TKO,P00512,P00512,Electronics,2831.25,F,24,Cash,2831.25,6903.780000000001
INV00426,C00750,"P00512,P00488,P00355,P00469,P00292",2025-01-12,TKO,P00488,P00488,Books,74.38,F,24,Cash,74.38,6903.780000000001
INV00426,C00750,"P00512,P00488,P00355,P00469,P00292",2025-01-12,TKO,P00355,P00355,Books,236.37,F,24,Cash,236.37,6903.780000000001
INV00426,C00750,"P00512,P00488,P00355,P00469,P00292",2025-01-12,TKO,P00469,P00469,Clothing,719.92,F,24,Cash,719.92,6903.780000000001
INV00426,C00750,"P00512,P00488,P00355,P00469,P00292",2025-01-12,TKO,P00292,P00292,Electronics,3041.86,F,24,Cash,3041.86,6903.780000000001
INV00427,C00497,"P00040,P00445,P00018",2025-02-05,ST,P00040,P00040,Electronics,3060.33,F,57,Credit Card,3060.33,3619.37
INV00427,C00497,"P00040,P00445,P00018",2025-02-05,ST,P00445,P00445,Groceries,74.08,F,57,Credit Card,74.08,3619.37
INV00427,C00497,"P00040,P00445,P00018",2025-02-05,ST,P00018,P00018,Clothing,484.96,F,57,Credit Card,484.96,3619.37
INV00428,C00743,"P00270,P00442",2025-06-24,TKO,P00270,P00270,Electronics,1546.75,F,28,Credit Card,1546.75,1676.37
INV00428,C00743,"P00270,P00442",2025-06-24,TKO,P00442,P00442,Toys,129.62,F,28,Credit Card,129.62,1676.37
INV00429,C00162,"P00270,P00442,P00430",2025-06-06,TKO,P00270,P00270,Electronics,1546.75,M,59,Credit Card,1546.75,5902.28
INV00429,C00162,"P00270,P00442,P00430",2025-06-06,TKO,P00442,P00442,Toys,129.62,M,59,Credit Card,129.62,5902.28
INV00429,C00162,"P00270,P00442,P00430",2025-06-06,TKO,P00430,P00430,Electronics,4225.91,M,59,Credit Card,4225.91,5902.28
INV00430,C00965,"P00074,P00483",2024-03-30,ST,P00074,P00074,Electronics,1361.52,F,26,Credit Card,1361.52,4267.889999999999
INV00430,C00965,"P00074,P00483",2024-03-30,ST,P00483,P00483,Electronics,2906.37,F,26,Credit Card,2906.37,4267.889999999999
INV00431,C00852,"P00271,P00387",2025-09-23,TKO,P00271,P00271,Toys,108.14,M,34,Credit Card,108.14,305.54
INV00431,C00852,"P00271,P00387",2025-09-23,TKO,P00387,P00387,Books,197.4,M,34,Credit Card,197.4,305.54
INV00432,C00810,"P00489,P00435",2025-12-28,TKO,P00489,P00489,Groceries,277.39,F,35,Credit Card,277.39,375.33
INV00432,C00810,"P00489,P00435",2025-12-28,TKO,P00435,P00435,Toys,97.94,F,35,Credit Card,97.94,375.33
INV00433,C00944,"P00090,P00366,P00474,P00146,P00431",2024-02-15,CYB,P00090,P00090,Groceries,255.92,F,46,Cash,255.92,7579.98
INV00433,C00944,"P00090,P00366,P00474,P00146,P00431",2024-02-15,CYB,P00366,P00366,Electronics,2432.99,F,46,Cash,2432.99,7579.98
INV00433,C00944,"P00090,P00366,P00474,P00146,P00431",2024-02-15,CYB,P00474,P00474,Electronics,4339.09,F,46,Cash,4339.09,7579.98
INV00433,C00944,"P00090,P00366,P00474,P00146,P00431",2024-02-15,CYB,P00146,P00146,Books,205.1,F,46,Cash,205.1,7579.98
INV00433,C00944,"P00090,P00366,P00474,P00146,P00431",2024-02-15,CYB,P00431,P00431,Clothing,346.88,F,46,Cash,346.88,7579.98
INV00434,C00061,"P00271,P00387",2024-09-25,TKO,P00271,P00271,Toys,108.14,F,34,Cash,108.14,305.54
INV00434,C00061,"P00271,P00387",2024-09-25,TKO,P00387,P00387,Books,197.4,F,34,Cash,197.4,305.54
INV00435,C00471,"P00282,P00274",2025-07-18,TKO,P00282,P00282,Clothing,367.11,M,38,Mobile Payment,367.11,1679.69
INV00435,C00471,"P00282,P00274",2025-07-18,TKO,P00274,P00274,Electronics,1312.58,M,38,Mobile Payment,1312.58,1679.69
INV00436,C00261,"P00270,P00442",2024-02-21,MK,P00270,P00270,Electronics,1546.75,F,36,Cash,1546.75,1676.37
INV00436,C00261,"P00270,P00442",2024-02-21,MK,P00442,P00442,Toys,129.62,F,36,Cash,129.62,1676.37
INV00437,C00214,"P00506,P00084,P00454",2025-02-23,TKO,P00506,P00506,Clothing,812.21,M,54,Cash,812.21,5805.59
INV00437,C00214,"P00506,P00084,P00454",2025-02-23,TKO,P00084,P00084,Toys,144.22,M,54,Cash,144.22,5805.59
INV00437,C00214,"P00506,P00084,P00454",2025-02-23,TKO,P00454,P00454,Electronics,4849.16,M,54,Cash,4849.16,5805.59
INV00438,C00609,"P00395,P00125,P00041",2024-07-03,TKO,P00395,P00395,Toys,147.66,F,28,Credit Card,147.66,683.08
INV00438,C00609,"P00395,P00125,P00041",2024-07-03,TKO,P00125,P00125,Toys,134.5,F,28,Credit Card,134.5,683.08
INV00438,C00609,"P00395,P00125,P00041",2024-07-03,TKO,P00041,P00041,Clothing,400.92,F,28,Credit Card,400.92,683.08
INV00439,C00435,"P00270,P00442,P00496,P00372",2025-07-16,CYB,P00270,P00270,Electronics,1546.75,F,26,Credit Card,1546.75,4230.82
INV00439,C00435,"P00270,P00442,P00496,P00372",2025-07-16,CYB,P00442,P00442,Toys,129.62,F,26,Credit Card,129.62,4230.82
INV00439,C00435,"P00270,P00442,P00496,P00372",2025-07-16,CYB,P00496,P00496,Electronics,2383.0,F,26,Credit Card,2383.0,4230.82
INV00439,C00435,"P00270,P00442,P00496,P00372",2025-07-16,CYB,P00372,P00372,Clothing,171.45,F,26,Credit Card,171.45,4230.82
INV00440,C00934,"P00275,P00305,P00045",2025-08-31,TKO,P00275,P00275,Toys,123.05,F,54,Cash,123.05,4868.25
INV00440,C00934,"P00275,P00305,P00045",2025-08-31,TKO,P00305,P00305,Books,582.03,F,54,Cash,582.03,4868.25
INV00440,C00934,"P00275,P00305,P00045",2025-08-31,TKO,P00045,P00045,Electronics,4163.17,F,54,Cash,4163.17,4868.25
INV00441,C00925,"P00270,P00442,P00430",2024-12-03,CYB,P00270,P00270,Electronics,1546.75,M,43,Cash,1546.75,5902.28
INV00441,C00925,"P00270,P00442,P00430",2024-12-03,CYB,P00442,P00442,Toys,129.62,M,43,Cash,129.62,5902.28
INV00441,C00925,"P00270,P00442,P00430",2024-12-03,CYB,P00430,P00430,Electronics,4225.91,M,43,Cash,4225.91,5902.28
INV00442,C00040,"P00147,P00291",2025-09-18,MK,P00147,P00147,Groceries,121.32,F,33,Mobile Payment,121.32,352.15
INV00442,C00040,"P00147,P00291",2025-09-18,MK,P00291,P00291,Books,230.83,F,33,Mobile Payment,230.83,352.15
INV00443,C00073,"P00270,P00442,P00151,P00321",2024-05-11,TKO,P00270,P00270,Electronics,1546.75,M,53,Mobile Payment,1546.75,2397.58
INV00443,C00073,"P00270,P00442,P00151,P00321",2024-05-11,TKO,P00442,P00442,Toys,129.62,M,53,Mobile Payment,129.62,2397.58
INV00443,C00073,"P00270,P00442,P00151,P00321",2024-05-11,TKO,P00151,P00151,Groceries,203.53,M,53,Mobile Payment,203.53,2397.58
INV00443,C00073,"P00270,P00442,P00151,P00321",2024-05-11,TKO,P00321,P00321,Books,517.68,M,53,Mobile Payment,517.68,2397.58
INV00444,C00073,"P00322,P00018,P00508,P00021",2025-05-03,CYB,P00322,P00322,Electronics,2274.49,M,53,Mobile Payment,2274.49,5127.03
INV00444,C00073,"P00322,P00018,P00508,P00021",2025-05-03,CYB,P00018,P00018,Clothing,484.96,M,53,Mobile Payment,484.96,5127.03
INV00444,C00073,"P00322,P00018,P00508,P00021",2025-05-03,CYB,P00508,P00508,Electronics,2107.43,M,53,Mobile Payment,2107.43,5127.03
INV00444,C00073,"P00322,P00018,P00508,P00021",2025-05-03,CYB,P00021,P00021,Groceries,260.15,M,53,Mobile Payment,260.15,5127.03
INV00445,C00490,"P00037,P00432,P00048,P00120,P00526",2025-01-13,CYB,P00037,P00037,Electronics,4046.05,F,18,Mobile Payment,4046.05,5042.17
INV00445,C00490,"P00037,P00432,P00048,P00120,P00526",2025-01-13,CYB,P00432,P00432,Toys,140.16,F,18,Mobile Payment,140.16,5042.17
INV00445,C00490,"P00037,P00432,P00048,P00120,P00526",2025-01-13,CYB,P00048,P00048,Books,327.55,F,18,Mobile Payment,327.55,5042.17
INV00445,C00490,"P00037,P00432,P00048,P00120,P00526",2025-01-13,CYB,P00120,P00120,Books,73.26,F,18,Mobile Payment,73.26,5042.17
INV00445,C00490,"P00037,P00432,P00048,P00120,P00526",2025-01-13,CYB,P00526,P00526,Books,455.15,F,18,Mobile Payment,455.15,5042.17
INV00446,C00720,"P00530,P00027,P00500,P00364",2024-11-18,MK,P00530,P00530,Clothing,975.6,M,42,Cash,975.6,4792.91
INV00446,C00720,"P00530,P00027,P00500,P00364",2024-11-18,MK,P00027,P00027,Books,477.69,M,42,Cash,477.69,4792.91
INV00446,C00720,"P00530,P00027,P00500,P00364",2024-11-18,MK,P00500,P00500,Groceries,115.32,M,42,Cash,115.32,4792.91
INV00446,C00720,"P00530,P00027,P00500,P00364",2024-11-18,MK,P00364,P00364,Electronics,3224.3,M,42,Cash,3224.3,4792.91
INV00447,C00553,"P00271,P00387,P00403,P00188",2025-05-03,ST,P00271,P00271,Toys,108.14,M,27,Cash,108.14,2574.25
INV00447,C00553,"P00271,P00387,P00403,P00188",2025-05-03,ST,P00387,P00387,Books,197.4,M,27,Cash,197.4,2574.25
INV00447,C00553,"P00271,P00387,P00403,P00188",2025-05-03,ST,P00403,P00403,Clothing,841.77,M,27,Cash,841.77,2574.25
INV00447,C00553,"P00271,P00387,P00403,P00188",2025-05-03,ST,P00188,P00188,Electronics,1426.94,M,27,Cash,1426.94,2574.25
INV00448,C00209,"P00065,P00297,P00214",2024-10-11,CYB,P00065,P00065,Clothing,467.57,F,59,Cash,467.57,2738.63
INV00448,C00209,"P00065,P00297,P00214",2024-10-11,CYB,P00297,P00297,Clothing,286.77,F,59,Cash,286.77,2738.63
INV00448,C00209,"P00065,P00297,P00214",2024-10-11,CYB,P00214,P00214,Electronics,1984.29,F,59,Cash,1984.29,2738.63
INV00449,C01114,"P00166,P00512,P00354,P00307,P00150",2025-05-14,CYB,P00166,P00166,Groceries,114.31,M,51,Credit Card,114.31,6055.5599999999995
INV00449,C01114,"P00166,P00512,P00354,P00307,P00150",2025-05-14,CYB,P00512,P00512,Electronics,2831.25,M,51,Credit Card,2831.25,6055.5599999999995
INV00449,C01114,"P00166,P00512,P00354,P00307,P00150",2025-05-14,CYB,P00354,P00354,Electronics,1532.38,M,51,Credit Card,1532.38,6055.5599999999995
INV00449,C01114,"P00166,P00512,P00354,P00307,P00150",2025-05-14,CYB,P00307,P00307,Toys,140.04,M,51,Credit Card,140.04,6055.5599999999995
INV00449,C01114,"P00166,P00512,P00354,P00307,P00150",2025-05-14,CYB,P00150,P00150,Electronics,1437.58,M,51,Credit Card,1437.58,6055.5599999999995
INV00450,C00778,"P00260,P00490,P00125,P00463,P00264",2024-07-06,ST,P00260,P00260,Electronics,4535.28,M,29,Cash,4535.28,6510.45
INV00450,C00778,"P00260,P00490,P00125,P00463,P00264",2024-07-06,ST,P00490,P00490,Clothing,999.45,M,29,Cash,999.45,6510.45
INV00450,C00778,"P00260,P00490,P00125,P00463,P00264",2024-07-06,ST,P00125,P00125,Toys,134.5,M,29,Cash,134.5,6510.45
INV00450,C00778,"P00260,P00490,P00125,P00463,P00264",2024-07-06,ST,P00463,P00463,Books,245.72,M,29,Cash,245.72,6510.45
INV00450,C00778,"P00260,P00490,P00125,P00463,P00264",2024-07-06,ST,P00264,P00264,Clothing,595.5,M,29,Cash,595.5,6510.45
INV00451,C00500,"P00450,P00415,P00453",2025-02-27,TKO,P00450,P00450,Electronics,2961.58,F,49,Mobile Payment,2961.58,3336.66
INV00451,C00500,"P00450,P00415,P00453",2025-02-27,TKO,P00415,P00415,Books,120.4,F,49,Mobile Payment,120.4,3336.66
INV00451,C00500,"P00450,P00415,P00453",2025-02-27,TKO,P00453,P00453,Groceries,254.68,F,49,Mobile Payment,254.68,3336.66
INV00452,C00803,P00323,2025-08-22,TKO,P00323,P00323,Clothing,335.06,F,35,Cash,335.06,335.06
INV00453,C00649,P00427,2024-11-08,TKO,P00427,P00427,Clothing,676.23,F,35,Cash,676.23,676.23
INV00454,C00942,"P00362,P00048,P00152",2025-04-16,CYB,P00362,P00362,Groceries,97.39,F,59,Credit Card,97.39,530.51
INV00454,C00942,"P00362,P00048,P00152",2025-04-16,CYB,P00048,P00048,Books,327.55,F,59,Credit Card,327.55,530.51
INV00454,C00942,"P00362,P00048,P00152",2025-04-16,CYB,P00152,P00152,Toys,105.57,F,59,Credit Card,105.57,530.51
INV00455,C01003,"P00026,P00336,P00153",2024-08-03,TKO,P00026,P00026,Clothing,751.23,M,38,Mobile Payment,751.23,4596.6
INV00455,C01003,"P00026,P00336,P00153",2024-08-03,TKO,P00336,P00336,Electronics,3584.61,M,38,Mobile Payment,3584.61,4596.6
